timestamp_dt,total_logs,warnings,xml_payloads,function_inputs,responses,unique_correlations,warning_ratio,hour,sin_hour,cos_hour,anomaly_score
2026-01-06 19:08:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:09:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:10:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:11:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:12:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:13:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:14:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:15:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:16:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:17:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:18:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:19:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:20:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:21:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:22:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:23:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:24:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:25:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:26:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:27:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:28:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:29:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:30:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:31:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:32:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:33:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:34:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:35:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:36:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:37:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:38:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:39:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:40:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:41:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:42:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:43:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:44:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:45:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:46:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:47:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:48:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:49:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:50:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:51:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:52:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:53:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:54:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:55:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:56:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:57:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:58:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 19:59:00+00:00,0,0,0,0,0,0,0.0,19,-0.9659258262890684,0.2588190451025203,1
2026-01-06 20:00:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:01:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:02:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:03:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:04:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:05:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:06:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:07:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:08:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:09:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:10:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:11:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:12:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:13:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:14:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:15:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:16:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:17:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:18:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:19:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:20:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:21:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:22:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:23:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:24:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:25:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:26:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:27:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:28:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:29:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:30:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:31:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:32:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:33:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:34:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:35:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:36:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:37:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:38:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:39:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:40:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:41:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:42:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:43:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:44:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:45:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:46:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:47:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:48:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:49:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:50:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:51:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:52:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:53:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:54:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:55:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:56:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:57:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:58:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 20:59:00+00:00,0,0,0,0,0,0,0.0,20,-0.8660254037844386,0.5000000000000001,1
2026-01-06 21:00:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:01:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:02:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:03:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:04:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:05:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:06:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:07:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:08:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:09:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:10:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:11:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:12:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:13:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:14:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:15:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:16:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:17:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:18:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:19:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:20:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:21:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:22:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:23:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:24:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:25:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:26:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:27:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:28:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:29:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:30:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:31:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:32:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:33:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:34:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:35:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:36:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:37:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:38:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:39:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:40:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:41:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:42:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:43:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:44:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:45:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:46:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:47:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:48:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:49:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:50:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:51:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:52:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:53:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:54:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:55:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:56:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:57:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:58:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 21:59:00+00:00,0,0,0,0,0,0,0.0,21,-0.7071067811865477,0.7071067811865474,1
2026-01-06 22:00:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:01:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:02:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:03:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:04:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:05:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:06:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:07:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:08:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:09:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:10:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:11:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:12:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:13:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:14:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:15:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:16:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:17:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:18:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:19:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:20:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:21:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:22:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:23:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:24:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:25:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:26:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:27:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:28:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:29:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:30:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:31:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:32:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:33:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:34:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:35:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:36:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:37:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:38:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:39:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:40:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:41:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:42:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:43:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:44:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:45:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:46:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:47:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:48:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:49:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:50:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:51:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:52:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:53:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:54:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:55:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:56:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:57:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:58:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 22:59:00+00:00,0,0,0,0,0,0,0.0,22,-0.5000000000000004,0.8660254037844384,1
2026-01-06 23:00:00+00:00,0,0,0,0,0,0,0.0,23,-0.25881904510252157,0.9659258262890681,1
2026-01-06 23:01:00+00:00,0,0,0,0,0,0,0.0,23,-0.25881904510252157,0.9659258262890681,1
2026-01-06 23:02:00+00:00,0,0,0,0,0,0,0.0,23,-0.25881904510252157,0.9659258262890681,1
2026-01-06 23:03:00+00:00,0,0,0,0,0,0,0.0,23,-0.25881904510252157,0.9659258262890681,1
2026-01-06 23:04:00+00:00,0,0,0,0,0,0,0.0,23,-0.25881904510252157,0.9659258262890681,1
2026-01-06 23:05:00+00:00,0,0,0,0,0,0,0.0,23,-0.25881904510252157,0.9659258262890681,1
2026-01-06 23:06:00+00:00,0,0,0,0,0,0,0.0,23,-0.25881904510252157,0.9659258262890681,1
2026-01-06 23:07:00+00:00,0,0,0,0,0,0,0.0,23,-0.25881904510252157,0.9659258262890681,1
2026-01-06 23:08:00+00:00,0,0,0,0,0,0,0.0,23,-0.25881904510252157,0.9659258262890681,1
2026-01-06 23:09:00+00:00,0,0,0,0,0,0,0.0,23,-0.25881904510252157,0.9659258262890681,1
2026-01-06 23:10:00+00:00,0,0,0,0,0,0,0.0,23,-0.25881904510252157,0.9659258262890681,1
2026-01-06 23:11:00+00:00,0,0,0,0,0,0,0.0,23,-0.25881904510252157,0.9659258262890681,1
2026-01-06 23:12:00+00:00,0,0,0,0,0,0,0.0,23,-0.25881904510252157,0.9659258262890681,1
2026-01-06 23:13:00+00:00,0,0,0,0,0,0,0.0,23,-0.25881904510252157,0.9659258262890681,1
2026-01-06 23:14:00+00:00,0,0,0,0,0,0,0.0,23,-0.25881904510252157,0.9659258262890681,1
2026-01-06 23:15:00+00:00,0,0,0,0,0,0,0.0,23,-0.25881904510252157,0.9659258262890681,1
